id:1,锈渍铁剑,下一次造成的伤害提升25%（血量低于10时才能使用）
id:16104,一袋天元果,一袋草药，内含100株天元果。
id:16105,一袋风灵花,一袋草药，内含100株风灵花。
id:16106,一袋火精枣,一袋草药，内含100株火精枣。
id:16107,一袋蛇涎果,一袋草药，内含100株蛇涎果。
id:16108,一袋百草露,一袋草药，内含100株百草露。
id:16109,一袋龙葵,一袋草药，内含100株龙葵。
id:16110,一袋玄参,一袋草药，内含100株玄参。
id:16111,一袋何首乌,一袋草药，内含100株何首乌。
id:16112,一袋夜交藤,一袋草药，内含100株夜交藤。
id:16113,一袋夏枯草,一袋草药，内含100株夏枯草。
id:16114,一袋罗犀草,一袋草药，内含100株罗犀草。
id:16115,一袋弗兰草,一袋草药，内含100株弗兰草。
id:16116,一袋地黄参,一袋草药，内含100株地黄参。
id:16117,一袋剑芦,一袋草药，内含100株剑芦。
id:16201,一袋紫猴花,一袋草药，内含10株紫猴花。
id:16202,一袋天灵果,一袋草药，内含10株天灵果。
id:16203,一袋龙鳞果,一袋草药，内含10株龙鳞果。
id:16204,一袋伴妖草,一袋草药，内含10株伴妖草。
id:16205,一袋补天芝,一袋草药，内含10株补天芝。
id:16206,一袋菩提花,一袋草药，内含10株菩提花。
id:16207,一袋龙纹草,一袋草药，内含10株龙纹草。
id:16208,一袋玄冰花,一袋草药，内含10株玄冰花。
id:16209,一袋冰灵果,一袋草药，内含10株冰灵果。
id:16210,一袋九叶芝,一袋草药，内含10株九叶芝。
id:16211,一袋幻心草,一袋草药，内含10株幻心草。
id:16212,一袋五柳根,一袋草药，内含10株五柳根。
id:16213,一袋穿心莲,一袋草药，内含10株穿心莲。
id:16214,一袋锦地罗,一袋草药，内含10株锦地罗。
id:16215,一袋伏龙参,一袋草药，内含10株伏龙参。
id:16216,一袋枫香脂,一袋草药，内含10株枫香脂。
id:16217,一袋雪凝花,一袋草药，内含10株雪凝花。
id:16218,一袋灯心草,一袋草药，内含10株灯心草。
id:16219,一袋石龙芮,一袋草药，内含10株石龙芮。
id:16220,一袋剑心竹,一袋草药，内含10株剑心竹。
id:16221,一袋鬼臼草,一袋草药，内含10株鬼臼草。
id:16222,一袋乌椆木,一袋草药，内含10株乌椆木。
id:16223,一袋炼魂珠,一袋草药，内含10株炼魂珠。
id:16224,一袋炼血珠,一袋草药，内含10株炼血珠。
id:16225,一袋玉龙参,一袋草药，内含10株玉龙参。
id:16226,一袋凌风花,一袋草药，内含10株凌风花。
id:16227,王登的储物袋,一个没啥特点的储物袋，似乎是王登掉落的。
id:16228,林府储物袋,林府事件后由林沐心交给你的储物袋。
id:17001,情报玉简,天机阁出品的情报玉简。
id:17002,情报玉简,天机阁出品的情报玉简。
id:17003,情报玉简,天机阁出品的情报玉简。
id:17004,情报玉简,天机阁出品的情报玉简。
id:17005,情报玉简,天机阁出品的情报玉简。
id:17006,情报玉简,天机阁出品的情报玉简。
id:17007,情报玉简,天机阁出品的情报玉简。
id:17008,情报玉简,天机阁出品的情报玉简。
id:17009,情报玉简,天机阁出品的情报玉简。
id:17010,情报玉简,天机阁出品的情报玉简。
id:17011,情报玉简,天机阁出品的情报玉简。
id:17012,情报玉简,天机阁出品的情报玉简。
id:17013,情报玉简,天机阁出品的情报玉简。
id:17014,情报玉简,天机阁出品的情报玉简。
id:17015,情报玉简,天机阁出品的情报玉简。
id:17016,情报玉简,天机阁出品的情报玉简。
id:17017,情报玉简,天机阁出品的情报玉简。
id:17018,情报玉简,天机阁出品的情报玉简。
id:17019,情报玉简,天机阁出品的情报玉简。
id:17020,情报玉简,天机阁出品的情报玉简。
id:17021,情报玉简,天机阁出品的情报玉简。
id:17022,情报玉简,天机阁出品的情报玉简。
id:18001,白板-剑,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18002,白板-尺,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18003,白板-环,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18004,白板-飞针,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18005,白板-匣,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18006,白板-法袍,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18007,白板-甲胄,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18008,白板-珠,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18009,白板-令,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:18010,白板-印,当你看到这个东西的时候，你就知道，你修改改出了bug了。=.=
id:20201,天机阁情报,记载了庚金情报的玉简。
id:20202,天机阁情报,记载了阳鑫钢情报的玉简。
id:20203,天机阁情报,记载了牙木铁情报的玉简。
id:20204,天机阁情报,记载了星木铁情报的玉简。
id:20205,天机阁情报,记载了千年幻淼铜情报的玉简。
id:20206,天机阁情报,记载了千年寒铁情报的玉简。
id:20207,天机阁情报,记载了万载火铜精情报的玉简。
id:20208,天机阁情报,记载了千年焰铁情报的玉简。
id:20209,天机阁情报,记载了千年地灵铁情报的玉简。
id:20210,天机阁情报,记载了千年坤金情报的玉简。
id:20211,天机阁情报,记载了千年锻剑铁情报的玉简。
id:20212,天机阁情报,记载了千年奕剑金情报的玉简。
id:20213,天机阁情报,记载了千年炼心铁情报的玉简。
id:20214,天机阁情报,记载了千年念铜情报的玉简。
id:20215,天机阁情报,记载了千年御灵铁情报的玉简。
id:20216,天机阁情报,记载了千年引灵金情报的玉简。
id:20217,天机阁情报,记载了幻金石情报的玉简。
id:20218,天机阁情报,记载了金钰玉情报的玉简。
id:20219,天机阁情报,记载了乙木原石情报的玉简。
id:20220,天机阁情报,记载了黯槐玉情报的玉简。
id:20221,天机阁情报,记载了千年寒玉情报的玉简。
id:20222,天机阁情报,记载了千年玄冰晶情报的玉简。
id:20223,天机阁情报,记载了火麟玉情报的玉简。
id:20224,天机阁情报,记载了千年炎晶情报的玉简。
id:20225,天机阁情报,记载了三星石情报的玉简。
id:20226,天机阁情报,记载了千年岩玉髓情报的玉简。
id:20227,天机阁情报,记载了千年剑玉髓情报的玉简。
id:20228,天机阁情报,记载了千年问剑石情报的玉简。
id:20229,天机阁情报,记载了千年凝神玉情报的玉简。
id:20230,天机阁情报,记载了千年冰心石情报的玉简。
id:20231,天机阁情报,记载了千年引灵玉情报的玉简。
id:20232,天机阁情报,记载了玄灵晶情报的玉简。
id:20233,天机阁情报,记载了千年剑心髓情报的玉简。
id:20234,天机阁情报,记载了千年灵剑晶情报的玉简。
id:20235,天机阁情报,记载了四品剑痕石情报的玉简。
id:20236,天机阁情报,记载了四品剑鞘晶情报的玉简。
id:20237,天机阁情报,记载了四品剑骨情报的玉简。
id:20238,天机阁情报,记载了四品剑意石情报的玉简。
id:20301,天机阁情报,记载了阳金铁心情报的玉简。
id:20302,天机阁情报,记载了阳宵铁情报的玉简。
id:20303,天机阁情报,记载了枫灵柔铁情报的玉简。
id:20304,天机阁情报,记载了鬼槐钢情报的玉简。
id:20305,天机阁情报,记载了万载幻淼铜情报的玉简。
id:20306,天机阁情报,记载了万载寒铁情报的玉简。
id:20307,天机阁情报,记载了赤火元铜情报的玉简。
id:20308,天机阁情报,记载了万载焰铁情报的玉简。
id:20309,天机阁情报,记载了万载地灵铁情报的玉简。
id:20310,天机阁情报,记载了万载坤金情报的玉简。
id:20311,天机阁情报,记载了万载锻剑铁情报的玉简。
id:20312,天机阁情报,记载了万载奕剑金情报的玉简。
id:20313,天机阁情报,记载了万载炼心铁情报的玉简。
id:20314,天机阁情报,记载了万载念铜情报的玉简。
id:20315,天机阁情报,记载了万载御灵铁情报的玉简。
id:20316,天机阁情报,记载了万载引灵金情报的玉简。
id:20317,天机阁情报,记载了金尘玉情报的玉简。
id:20318,天机阁情报,记载了灵鑫石情报的玉简。
id:20319,天机阁情报,记载了枫玄玉情报的玉简。
id:20320,天机阁情报,记载了枫楠石情报的玉简。
id:20321,天机阁情报,记载了万载寒玉情报的玉简。
id:20322,天机阁情报,记载了万载玄冰晶情报的玉简。
id:20323,天机阁情报,记载了万载火玉情报的玉简。
id:20324,天机阁情报,记载了万载炎晶情报的玉简。
id:20325,天机阁情报,记载了六星石情报的玉简。
id:20326,天机阁情报,记载了万载岩玉髓情报的玉简。
id:20327,天机阁情报,记载了万载剑玉髓情报的玉简。
id:20328,天机阁情报,记载了万载问剑石情报的玉简。
id:20329,天机阁情报,记载了万载凝神玉情报的玉简。
id:20330,天机阁情报,记载了万载冰心石情报的玉简。
id:20331,天机阁情报,记载了万载引灵玉情报的玉简。
id:20332,天机阁情报,记载了陨母情报的玉简。
id:20333,天机阁情报,记载了万载剑心髓情报的玉简。
id:20334,天机阁情报,记载了万载灵剑晶情报的玉简。
id:20335,天机阁情报,记载了五品剑痕石情报的玉简。
id:20336,天机阁情报,记载了五品剑鞘晶情报的玉简。
id:20337,天机阁情报,记载了五品剑骨情报的玉简。
id:20338,天机阁情报,记载了五品剑意石情报的玉简。
id:20401,天机阁情报,记载了瑶光金璃铁情报的玉简。
id:20402,天机阁情报,记载了太初金殒钢情报的玉简。
id:20403,天机阁情报,记载了翠虹木蕴铁情报的玉简。
id:20404,天机阁情报,记载了朽木冥铁情报的玉简。
id:20405,天机阁情报,记载了仙淼铜情报的玉简。
id:20406,天机阁情报,记载了仙韵寒铁精情报的玉简。
id:20407,天机阁情报,记载了赤火元铜精情报的玉简。
id:20408,天机阁情报,记载了焱璃焰铁情报的玉简。
id:20409,天机阁情报,记载了坤仪铁情报的玉简。
id:20410,天机阁情报,记载了厚土坤金情报的玉简。
id:20411,天机阁情报,记载了玄天剑胚情报的玉简。
id:20412,天机阁情报,记载了黄天剑胚情报的玉简。
id:20413,天机阁情报,记载了锻心铁情报的玉简。
id:20414,天机阁情报,记载了锻心铜情报的玉简。
id:20415,天机阁情报,记载了玄天灵铁情报的玉简。
id:20416,天机阁情报,记载了万灵金情报的玉简。
id:20417,天机阁情报,记载了盘古天鑫玉情报的玉简。
id:20418,天机阁情报,记载了天阳缕鑫石情报的玉简。
id:20419,天机阁情报,记载了枫玄玉髓情报的玉简。
id:20420,天机阁情报,记载了天元石心情报的玉简。
id:20421,天机阁情报,记载了玄心寒玉情报的玉简。
id:20422,天机阁情报,记载了玄古冰晶情报的玉简。
id:20423,天机阁情报,记载了焚天火玉情报的玉简。
id:20424,天机阁情报,记载了焚阳炎晶情报的玉简。
id:20425,天机阁情报,记载了九星石情报的玉简。
id:20426,天机阁情报,记载了坤羽玉髓情报的玉简。
id:20427,天机阁情报,记载了玄天剑玉情报的玉简。
id:20428,天机阁情报,记载了天心问剑石情报的玉简。
id:20429,天机阁情报,记载了凝神翡翠情报的玉简。
id:20430,天机阁情报,记载了冰心寒玉情报的玉简。
id:20431,天机阁情报,记载了仙灵玉情报的玉简。
id:20432,天机阁情报,记载了太玄晶情报的玉简。
id:20433,天机阁情报,记载了天剑舍利情报的玉简。
id:20434,天机阁情报,记载了天剑灵晶情报的玉简。
id:20435,天机阁情报,记载了六品剑痕石情报的玉简。
id:20436,天机阁情报,记载了六品剑鞘晶情报的玉简。
id:20437,天机阁情报,记载了六品剑骨情报的玉简。
id:20438,天机阁情报,记载了六品剑意石情报的玉简。
id:20501,天机阁情报,记载了血莲精情报的玉简。
id:20502,天机阁情报,记载了鸡冠草情报的玉简。
id:20503,天机阁情报,记载了银精芝情报的玉简。
id:20504,天机阁情报,记载了玉髓芝情报的玉简。
id:20505,天机阁情报,记载了绝魂草情报的玉简。
id:20506,天机阁情报,记载了黑天麻情报的玉简。
id:20507,天机阁情报,记载了狼桃情报的玉简。
id:20508,天机阁情报,记载了阴凝草情报的玉简。
id:20509,天机阁情报,记载了鬼面花情报的玉简。
